serial,datetime,event,value,selection,user,credits,location,readout
201511002,2017-11-14 08:23:52,vend paid with cash,400,3,0,0,251,96
201511002,2017-11-14 09:42:22,vend with free credit,850,0,102,3500,251,96
201511002,2017-11-14 09:42:45,vend with free credit,800,0,102,2700,251,96
201511002,2017-11-14 10:03:26,vend with free credit,700,8,423,1900,251,96
201511002,2017-11-14 10:26:35,vend with free credit,700,8,512,2500,251,96
201511002,2017-11-14 10:32:01,vend with free credit,400,3,359,3400,251,96
201511002,2017-11-14 10:47:16,vend paid with cash,350,2,0,0,251,96
201511002,2017-11-14 10:48:13,vend paid with cash,350,2,0,0,251,96
201511002,2017-11-14 10:51:37,vend with free credit,350,2,250,950,251,96
201511002,2017-11-14 10:53:49,vend with free credit,700,8,96,1450,251,96
201511002,2017-11-14 10:56:56,vend with free credit,600,6,384,1650,251,96
201511002,2017-11-14 11:22:05,vend with free credit,350,2,398,1800,251,96
201511002,2017-11-14 11:23:03,vend with free credit,800,0,378,1850,251,96
201511002,2017-11-14 11:23:13,vend with free credit,800,0,378,1050,251,96
201511002,2017-11-14 11:27:13,vend with free credit,400,3,719,1100,251,96
201511002,2017-11-14 11:30:17,vend with free credit,850,0,744,1200,251,96
201511002,2017-11-14 11:38:07,vend with free credit,700,8,365,2650,251,96
201511002,2017-11-14 11:42:21,vend with free credit,850,0,356,450,251,96
201511002,2017-11-14 12:18:10,vend with free credit,850,0,363,500,251,96
201511002,2017-11-14 12:26:43,vend paid with cash,700,8,0,0,251,96
201511002,2017-11-14 12:29:48,vend paid with cash,700,8,0,0,251,96
201511002,2017-11-14 12:31:55,vend with free credit,350,2,300,3900,251,96
201511002,2017-11-14 12:32:18,vend with free credit,700,8,300,3200,251,96
201511002,2017-11-14 12:59:16,vend with free credit,700,8,96,750,251,96
201511002,2017-11-14 13:00:04,vend with free credit,700,8,330,2500,251,96
201511002,2017-11-14 13:08:42,recharge,100,0,248,750,251,96
201511002,2017-11-14 13:08:47,recharge,100,0,248,850,251,96
201511002,2017-11-14 13:08:55,recharge,100,0,248,950,251,96
201511002,2017-11-14 13:08:59,recharge,100,0,248,1050,251,96
201511002,2017-11-14 13:09:05,recharge,100,0,248,1150,251,96
201511002,2017-11-14 13:09:17,vend with credit,350,2,248,800,251,96
201511002,2017-11-14 14:07:28,vend with free credit,800,0,370,400,251,96
201511002,2017-11-14 14:08:53,vend with free credit,400,3,502,3900,251,96
201511002,2017-11-14 14:09:15,vend with free credit,500,5,502,3400,251,96
201511002,2017-11-15 03:43:14,recharge,100,0,248,900,251,96
201511002,2017-11-15 03:43:18,recharge,100,0,248,1000,251,96
201511002,2017-11-15 03:43:23,recharge,100,0,248,1100,251,96
201511002,2017-11-15 03:43:30,vend with credit,350,2,248,750,251,96
201511002,2017-11-15 03:44:19,vend with credit,350,2,248,400,251,96
201511002,2017-11-15 03:55:11,vend with free credit,400,3,402,3300,251,96
201511002,2017-11-15 04:14:14,recharge,500,0,254,1060,251,96
201511002,2017-11-15 04:14:16,recharge,500,0,254,1560,251,96
201511002,2017-11-15 04:14:27,vend with credit,500,5,254,1060,251,96
201511002,2017-11-15 04:17:02,vend with free credit,350,2,300,2850,251,96
201511002,2017-11-15 04:17:56,vend with free credit,350,2,300,2500,251,96
201511002,2017-11-15 04:26:31,vend with free credit,350,2,226,600,251,96
201511002,2017-11-15 04:48:31,vend with free credit,350,2,360,2050,251,96
201511002,2017-11-15 05:36:46,recharge,100,0,356,550,251,96
201511002,2017-11-15 05:36:48,recharge,100,0,356,650,251,96
201511002,2017-11-15 05:36:50,recharge,100,0,356,750,251,96
201511002,2017-11-15 05:36:54,recharge,100,0,356,850,251,96
201511002,2017-11-15 05:36:55,recharge,100,0,356,950,251,96
201511002,2017-11-15 05:37:01,recharge,100,0,356,1050,251,96
201511002,2017-11-15 05:37:03,recharge,100,0,356,1150,251,96
201511002,2017-11-15 05:37:06,recharge,500,0,356,1650,251,96
201511002,2017-11-15 05:37:09,recharge,100,0,356,1750,251,96
201511002,2017-11-15 05:37:11,recharge,100,0,356,1850,251,96
201511002,2017-11-15 05:37:13,recharge,100,0,356,1950,251,96
201511002,2017-11-15 05:37:15,recharge,100,0,356,2050,251,96
201511002,2017-11-15 05:37:29,recharge,100,0,356,2150,251,96
201511002,2017-11-15 05:37:42,vend with free credit,350,2,356,1800,251,96
201511002,2017-11-15 05:39:04,vend with free credit,400,3,404,2000,251,96
201511002,2017-11-15 05:44:44,vend with free credit,350,2,365,2300,251,96
201511002,2017-11-15 05:45:59,vend with free credit,350,2,365,1950,251,96
201511002,2017-11-15 05:46:53,recharge,100,0,390,950,251,96
201511002,2017-11-15 05:46:54,recharge,50,0,390,1000,251,96
201511002,2017-11-15 05:46:56,recharge,100,0,390,1100,251,96
201511002,2017-11-15 05:46:58,recharge,100,0,390,1200,251,96
201511002,2017-11-15 05:46:59,recharge,100,0,390,1300,251,96
201511002,2017-11-15 05:47:00,recharge,100,0,390,1400,251,96
201511002,2017-11-15 05:47:02,recharge,100,0,390,1500,251,96
201511002,2017-11-15 05:47:03,recharge,100,0,390,1600,251,96
201511002,2017-11-15 05:47:08,recharge,100,0,390,1700,251,96
201511002,2017-11-15 05:47:21,vend with free credit,700,8,390,1000,251,96
201511002,2017-11-15 05:47:55,vend with free credit,500,5,403,2800,251,96
201511002,2017-11-15 05:48:11,vend with free credit,350,2,365,1600,251,96
201511002,2017-11-15 06:22:38,mixed vend (amount free credit),100,6,356,1200,251,96
201511002,2017-11-15 06:22:38,mixed vend (amount credit),500,6,356,700,251,96
201511002,2017-11-15 06:36:58,vend with free credit,500,5,538,100,251,96
201511002,2017-11-15 06:39:10,vend with free credit,350,2,723,3150,251,96
201511002,2017-11-15 06:42:22,free credit added,5000,0,284,5050,251,96
201511002,2017-11-15 06:42:31,vend with free credit,700,8,284,4350,251,96
201511002,2017-11-15 06:42:50,vend with free credit,500,5,284,3850,251,96
201511002,2017-11-15 06:43:44,vend with free credit,500,5,386,3550,251,96
201511002,2017-11-15 06:43:58,vend with free credit,350,2,386,3200,251,96
201511002,2017-11-15 06:58:09,vend paid with cash,400,3,0,0,251,96
201511002,2017-11-15 06:58:27,vend paid with cash,350,2,0,0,251,96
201511002,2017-11-15 07:18:49,vend with free credit,350,2,398,1450,251,96
201511002,2017-11-15 07:22:55,vend with free credit,400,3,391,400,251,96
201511002,2017-11-15 07:31:12,vend paid with cash,350,2,0,0,251,96
201511002,2017-11-15 08:03:13,vend paid with cash,700,8,0,0,251,96
201511002,2017-11-15 08:49:58,vend paid with cash,850,0,0,0,251,96
201511002,2017-11-15 09:58:22,recharge,1000,0,185,1690,251,96
201511002,2017-11-15 09:58:34,vend with credit,800,0,185,890,251,96
201511002,2017-11-15 09:58:50,vend with credit,700,8,185,190,251,96
201511002,2017-11-15 10:18:44,vend with free credit,500,5,423,1400,251,96
201511002,2017-11-15 10:21:31,vend paid with cash,700,8,0,0,251,96
201511002,2017-11-15 10:43:21,vend paid with cash,400,3,0,0,251,96
201511002,2017-11-15 10:53:51,vend paid with cash,350,2,0,0,251,96
201511002,2017-11-15 11:00:27,vend with free credit,400,3,359,3000,251,96
201511002,2017-11-15 11:12:00,vend with free credit,400,3,359,2600,251,96
201511002,2017-11-15 11:23:36,vend paid with cash,400,3,0,0,251,96
201511002,2017-11-15 11:41:58,vend with free credit,800,0,384,850,251,96
201511002,2017-11-15 11:41:58,refunds after failed vend,800,0,384,1650,251,96
201511002,2017-11-15 12:02:56,vend with free credit,700,8,300,1800,251,96
201511002,2017-11-15 12:03:09,vend with free credit,700,8,300,1100,251,96
201511002,2017-11-15 12:14:55,vend with free credit,700,8,96,50,251,96
201511002,2017-11-15 12:31:06,vend with credit,350,2,663,450,251,96
201511002,2017-11-15 12:54:15,vend paid with cash,500,5,0,0,251,96
201511002,2017-11-15 12:55:24,vend with free credit,500,5,284,3350,251,96
201511002,2017-11-15 13:00:03,vend with free credit,500,5,276,3300,251,96
201511002,2017-11-15 13:36:44,vend with free credit,700,8,692,1150,251,96
201511002,2017-11-15 13:37:03,vend with free credit,700,8,692,450,251,96
201511002,2017-11-15 13:37:54,vend with free credit,400,3,502,3000,251,96
201511002,2017-11-15 13:38:09,vend with free credit,500,5,502,2500,251,96
201511002,2017-11-15 15:36:41,vend with free credit,350,2,290,850,251,96
201511002,2017-11-15 15:37:34,vend with free credit,350,2,290,500,251,96
201511002,2017-11-15 15:38:25,vend with free credit,350,2,290,150,251,96
201511002,2017-11-16 03:08:38,vend with free credit,500,5,402,2800,251,96
201511002,2017-11-16 03:50:38,recharge,1000,0,248,1400,251,96
201511002,2017-11-16 03:50:44,vend with credit,350,2,248,1050,251,96
201511002,2017-11-16 03:51:27,vend with credit,350,2,248,700,251,96
201511002,2017-11-16 03:52:22,vend with free credit,350,2,723,2800,251,96
201511002,2017-11-16 03:56:53,vend paid with cash,850,0,0,0,251,96
201511002,2017-11-16 03:57:56,vend paid with cash,350,2,0,0,251,96
201511002,2017-11-16 04:01:19,vend paid with cash,500,5,0,0,251,96
201511002,2017-11-16 04:12:11,vend with free credit,350,2,360,1700,251,96
201511002,2017-11-16 04:19:51,vend with free credit,350,2,423,1050,251,96
201511002,2017-11-16 04:36:50,vend with free credit,350,2,363,150,251,96
201511002,2017-11-16 04:42:02,recharge,1000,0,390,2000,251,96
201511002,2017-11-16 04:42:22,mixed vend (amount free credit),100,8,390,1900,251,96
201511002,2017-11-16 04:42:22,mixed vend (amount credit),600,8,390,1300,251,96
201511002,2017-11-16 05:07:47,vend with free credit,950,0,365,650,251,96
201511002,2017-11-16 05:21:35,vend paid with cash,700,8,0,0,251,96
201511002,2017-11-16 05:30:00,vend paid with cash,400,3,0,0,251,96
201511002,2017-11-16 05:30:46,vend paid with cash,400,3,0,0,251,96
201511002,2017-11-16 05:31:08,vend paid with cash,350,2,0,0,251,96
201511002,2017-11-16 05:51:37,vend with credit,600,6,356,100,251,96
201511002,2017-11-16 06:05:26,vend with free credit,400,3,276,2900,251,96
201511002,2017-11-16 06:06:25,vend with free credit,350,2,276,2550,251,96
201511002,2017-11-16 06:11:32,vend with free credit,850,0,251,980,251,96
201511002,2017-11-16 06:32:57,vend paid with cash,400,3,0,0,251,96
201511002,2017-11-16 06:39:38,vend with free credit,700,8,723,2100,251,96
201511002,2017-11-16 06:44:07,vend with free credit,700,8,279,1950,251,96
201511002,2017-11-16 06:44:38,vend with free credit,350,2,279,1600,251,96
201511002,2017-11-16 07:09:20,vend with free credit,400,3,276,2150,251,96
201511002,2017-11-16 07:12:05,vend with free credit,350,2,675,1800,251,96
201511002,2017-11-16 07:14:14,vend with free credit,400,3,675,1400,251,96
201511002,2017-11-16 07:23:39,vend paid with cash,400,3,0,0,251,96
201511002,2017-11-16 07:29:13,vend with free credit,850,0,237,250,251,96
201511002,2017-11-16 07:36:35,vend with credit,700,8,254,360,251,96
201511002,2017-11-16 07:44:28,vend with free credit,350,2,284,3000,251,96
201511002,2017-11-16 08:31:37,vend paid with cash,500,5,0,0,251,96
201511002,2017-11-16 08:31:49,vend paid with cash,500,5,0,0,251,96
201511002,2017-11-16 08:58:59,vend with free credit,350,2,398,1100,251,96
201511002,2017-11-16 09:30:44,vend paid with cash,700,8,0,0,251,96
201511002,2017-11-16 09:31:05,vend paid with cash,850,0,0,0,251,96
201511002,2017-11-16 09:46:31,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-16 09:50:42,vend with free credit,700,8,115,1500,251,97
201511002,2017-11-16 10:21:23,mixed vend (amount free credit),600,0,251,380,251,97
201511002,2017-11-16 10:21:23,mixed vend (amount credit),250,0,251,130,251,97
201511002,2017-11-16 10:56:53,vend with free credit,700,8,282,4000,251,97
201511002,2017-11-16 11:05:43,vend with free credit,600,6,276,1550,251,97
201511002,2017-11-16 11:19:01,recharge,100,0,356,200,251,97
201511002,2017-11-16 11:19:02,recharge,100,0,356,300,251,97
201511002,2017-11-16 11:19:03,recharge,100,0,356,400,251,97
201511002,2017-11-16 11:19:05,recharge,100,0,356,500,251,97
201511002,2017-11-16 11:19:08,recharge,500,0,356,1000,251,97
201511002,2017-11-16 11:19:11,recharge,100,0,356,1100,251,97
201511002,2017-11-16 11:19:28,vend with credit,400,3,356,700,251,97
201511002,2017-11-16 11:27:26,vend with free credit,950,0,400,1050,251,97
201511002,2017-11-16 11:29:28,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-16 11:48:00,recharge,1000,0,248,1700,251,97
201511002,2017-11-16 11:48:09,vend with credit,400,3,248,1300,251,97
201511002,2017-11-16 12:02:31,vend with free credit,350,2,300,750,251,97
201511002,2017-11-16 12:03:18,vend with free credit,350,2,300,400,251,97
201511002,2017-11-16 12:13:33,vend paid with cash,850,0,0,0,251,97
201511002,2017-11-16 12:28:36,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-16 12:29:00,vend with free credit,350,2,273,500,251,97
201511002,2017-11-16 13:10:31,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-16 13:13:39,vend with credit,400,3,248,900,251,97
201511002,2017-11-16 13:15:55,vend with free credit,800,0,378,250,251,97
201511002,2017-11-16 13:28:46,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-16 13:52:00,vend with free credit,500,5,516,3500,251,97
201511002,2017-11-16 15:02:28,recharge,100,0,366,550,251,97
201511002,2017-11-16 15:02:41,mixed vend (amount free credit),400,5,366,150,251,97
201511002,2017-11-16 15:02:41,mixed vend (amount credit),100,5,366,50,251,97
201511002,2017-11-17 03:16:18,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-17 03:26:58,recharge,1000,0,185,1190,251,97
201511002,2017-11-17 03:27:22,vend with credit,500,5,185,690,251,97
201511002,2017-11-17 03:27:45,vend with credit,350,2,185,340,251,97
201511002,2017-11-17 03:30:22,vend with credit,350,2,248,550,251,97
201511002,2017-11-17 03:30:58,recharge,500,0,248,1050,251,97
201511002,2017-11-17 03:31:05,vend with credit,350,2,248,700,251,97
201511002,2017-11-17 03:58:08,vend with free credit,500,5,402,2300,251,97
201511002,2017-11-17 04:16:48,recharge,500,0,363,650,251,97
201511002,2017-11-17 04:17:02,mixed vend (amount free credit),150,2,363,500,251,97
201511002,2017-11-17 04:17:02,mixed vend (amount credit),200,2,363,300,251,97
201511002,2017-11-17 04:21:55,vend paid with cash,850,0,0,0,251,97
201511002,2017-11-17 04:23:09,vend with free credit,400,3,491,2350,251,97
201511002,2017-11-17 04:38:57,vend with free credit,500,5,386,2700,251,97
201511002,2017-11-17 04:39:14,vend with free credit,350,2,386,2350,251,97
201511002,2017-11-17 04:42:41,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-17 04:45:30,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-17 05:06:22,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-17 05:21:51,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-17 05:42:31,vend paid with cash,800,0,0,0,251,97
201511002,2017-11-17 05:55:45,recharge,500,0,363,800,251,97
201511002,2017-11-17 05:55:59,vend with credit,400,3,363,400,251,97
201511002,2017-11-17 06:07:35,recharge,1000,0,254,1360,251,97
201511002,2017-11-17 06:07:53,vend with credit,500,5,254,860,251,97
201511002,2017-11-17 06:08:07,vend with credit,350,2,254,510,251,97
201511002,2017-11-17 06:13:46,vend with free credit,850,0,115,650,251,97
201511002,2017-11-17 06:15:40,vend with free credit,350,2,398,750,251,97
201511002,2017-11-17 06:21:56,vend with free credit,350,2,360,1350,251,97
201511002,2017-11-17 06:22:37,vend with free credit,350,2,360,1000,251,97
201511002,2017-11-17 06:38:10,vend with free credit,350,2,516,3150,251,97
201511002,2017-11-17 06:45:07,vend with free credit,500,5,330,2000,251,97
201511002,2017-11-17 06:55:14,vend with free credit,400,3,719,700,251,97
201511002,2017-11-17 06:59:30,vend with free credit,500,5,423,550,251,97
201511002,2017-11-17 06:59:53,vend with free credit,350,2,101,4250,251,97
201511002,2017-11-17 07:00:40,vend with free credit,350,2,423,200,251,97
201511002,2017-11-17 07:10:13,recharge,1000,0,300,1400,251,97
201511002,2017-11-17 07:10:22,mixed vend (amount free credit),100,2,300,1300,251,97
201511002,2017-11-17 07:10:22,mixed vend (amount credit),250,2,300,1050,251,97
201511002,2017-11-17 07:10:35,recharge,100,0,300,1150,251,97
201511002,2017-11-17 07:11:07,vend with credit,350,2,300,800,251,97
201511002,2017-11-17 07:19:54,vend with free credit,500,5,403,2300,251,97
201511002,2017-11-17 07:22:06,recharge,100,0,356,800,251,97
201511002,2017-11-17 07:22:07,recharge,100,0,356,900,251,97
201511002,2017-11-17 07:22:09,recharge,100,0,356,1000,251,97
201511002,2017-11-17 07:22:16,vend with credit,600,6,356,400,251,97
201511002,2017-11-17 07:27:01,vend paid with cash,500,5,0,0,251,97
201511002,2017-11-17 07:40:01,vend with free credit,700,8,470,450,251,97
201511002,2017-11-17 07:42:33,vend paid with cash,800,0,0,0,251,97
201511002,2017-11-17 07:46:16,vend paid with cash,500,5,0,0,251,97
201511002,2017-11-17 07:53:07,vend paid with cash,500,5,0,0,251,97
201511002,2017-11-17 07:58:25,vend with credit,400,3,356,0,251,97
201511002,2017-11-17 08:01:50,vend with free credit,700,8,723,1400,251,97
201511002,2017-11-17 08:04:14,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-17 08:15:49,vend with free credit,700,8,368,550,251,97
201511002,2017-11-17 08:19:22,vend with free credit,850,0,744,350,251,97
201511002,2017-11-17 08:50:53,recharge,1000,0,385,1100,251,97
201511002,2017-11-17 08:51:16,vend with credit,400,3,385,700,251,97
201511002,2017-11-17 08:51:27,free credit added,5000,0,361,5000,251,97
201511002,2017-11-17 08:51:43,vend with free credit,700,8,361,4300,251,97
201511002,2017-11-17 08:56:13,vend with credit,500,5,385,200,251,97
201511002,2017-11-17 09:47:23,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-17 13:08:10,vend with free credit,700,8,284,2300,251,97
201511002,2017-11-20 03:22:31,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-20 03:43:54,recharge,100,0,248,800,251,97
201511002,2017-11-20 03:43:57,recharge,100,0,248,900,251,97
201511002,2017-11-20 03:44:00,recharge,100,0,248,1000,251,97
201511002,2017-11-20 03:44:01,recharge,50,0,248,1050,251,97
201511002,2017-11-20 03:44:09,vend with credit,350,2,248,700,251,97
201511002,2017-11-20 03:44:52,vend with credit,350,2,248,350,251,97
201511002,2017-11-20 03:48:14,recharge,50,0,254,560,251,97
201511002,2017-11-20 03:48:17,recharge,100,0,254,660,251,97
201511002,2017-11-20 03:48:26,recharge,100,0,254,760,251,97
201511002,2017-11-20 03:48:28,recharge,100,0,254,860,251,97
201511002,2017-11-20 03:48:31,recharge,50,0,254,910,251,97
201511002,2017-11-20 03:48:32,recharge,100,0,254,1010,251,97
201511002,2017-11-20 03:48:44,vend with credit,350,2,254,660,251,97
201511002,2017-11-20 03:49:11,vend with credit,500,5,254,160,251,97
201511002,2017-11-20 03:58:25,vend with free credit,350,2,284,1950,251,97
201511002,2017-11-20 04:08:48,vend with free credit,350,2,491,2000,251,97
201511002,2017-11-20 04:31:20,vend with free credit,500,5,294,1350,251,97
201511002,2017-11-20 04:33:40,recharge,1000,0,640,1150,251,97
201511002,2017-11-20 04:33:59,recharge,1000,0,640,2150,251,97
201511002,2017-11-20 04:34:06,vend with credit,850,0,640,1300,251,97
201511002,2017-11-20 04:36:08,vend with free credit,350,2,360,650,251,97
201511002,2017-11-20 04:48:48,vend with free credit,350,2,512,2150,251,97
201511002,2017-11-20 04:49:10,vend with free credit,400,3,512,1750,251,97
201511002,2017-11-20 05:02:13,recharge,50,0,366,100,251,97
201511002,2017-11-20 05:02:16,recharge,50,0,366,150,251,97
201511002,2017-11-20 05:02:19,recharge,50,0,366,200,251,97
201511002,2017-11-20 05:02:21,recharge,50,0,366,250,251,97
201511002,2017-11-20 05:02:25,recharge,100,0,366,350,251,97
201511002,2017-11-20 05:02:28,recharge,100,0,366,450,251,97
201511002,2017-11-20 05:02:39,recharge,100,0,366,550,251,97
201511002,2017-11-20 05:02:43,recharge,100,0,366,650,251,97
201511002,2017-11-20 05:02:49,recharge,100,0,366,750,251,97
201511002,2017-11-20 05:02:53,recharge,500,0,366,1250,251,97
201511002,2017-11-20 05:03:04,vend with credit,350,2,366,900,251,97
201511002,2017-11-20 05:06:48,vend with credit,800,0,366,100,251,97
201511002,2017-11-20 05:18:48,vend with free credit,400,3,285,3000,251,97
201511002,2017-11-20 05:22:15,vend with free credit,500,5,491,1500,251,97
201511002,2017-11-20 05:25:14,vend with credit,350,2,363,50,251,97
201511002,2017-11-20 05:25:58,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-20 06:03:55,vend with free credit,350,2,386,2000,251,97
201511002,2017-11-20 06:04:44,vend with free credit,350,2,386,1650,251,97
201511002,2017-11-20 06:10:11,vend with free credit,350,2,279,1250,251,97
201511002,2017-11-20 06:16:26,vend with free credit,850,0,101,3400,251,97
201511002,2017-11-20 06:17:20,vend with free credit,500,5,101,2900,251,97
201511002,2017-11-20 06:18:11,vend with free credit,850,0,101,2050,251,97
201511002,2017-11-20 06:18:27,vend with free credit,800,0,101,1250,251,97
201511002,2017-11-20 06:20:16,vend with free credit,700,8,249,1600,251,97
201511002,2017-11-20 06:54:28,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-20 07:00:19,free credit added,5000,0,420,5000,251,97
201511002,2017-11-20 07:00:27,vend with free credit,350,2,420,4650,251,97
201511002,2017-11-20 07:01:23,vend with free credit,950,0,420,3700,251,97
201511002,2017-11-20 07:01:44,vend with free credit,850,0,420,2850,251,97
201511002,2017-11-20 07:11:28,vend with credit,500,5,390,800,251,97
201511002,2017-11-20 07:19:02,vend with free credit,350,2,723,1050,251,97
201511002,2017-11-20 07:21:14,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-20 07:32:20,vend with free credit,350,2,386,1300,251,97
201511002,2017-11-20 07:48:59,vend with free credit,350,2,386,950,251,97
201511002,2017-11-20 07:56:46,vend with free credit,700,8,302,2000,251,97
201511002,2017-11-20 08:05:39,vend with free credit,350,2,723,700,251,97
201511002,2017-11-20 08:13:19,vend with credit,350,2,248,0,251,97
201511002,2017-11-20 08:34:33,vend with free credit,500,5,404,1500,251,97
201511002,2017-11-20 09:00:08,vend with free credit,350,2,398,400,251,97
201511002,2017-11-20 09:12:14,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-20 09:25:04,mixed vend (amount free credit),100,5,365,550,251,97
201511002,2017-11-20 09:25:04,mixed vend (amount credit),400,5,365,150,251,97
201511002,2017-11-20 09:30:44,vend with free credit,600,6,359,2000,251,97
201511002,2017-11-20 09:36:30,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-20 10:54:23,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-20 10:58:39,vend with free credit,400,3,719,300,251,97
201511002,2017-11-20 10:59:23,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-20 11:01:28,vend with credit,600,6,390,200,251,97
201511002,2017-11-20 11:04:01,vend with free credit,350,2,250,600,251,97
201511002,2017-11-20 11:05:14,vend with free credit,500,5,276,1050,251,97
201511002,2017-11-20 11:47:18,vend with free credit,400,3,512,1350,251,97
201511002,2017-11-20 11:48:44,recharge,100,0,273,600,251,97
201511002,2017-11-20 11:48:46,recharge,100,0,273,700,251,97
201511002,2017-11-20 11:48:50,recharge,100,0,273,800,251,97
201511002,2017-11-20 11:48:59,mixed vend (amount free credit),450,0,273,350,251,97
201511002,2017-11-20 11:48:59,mixed vend (amount credit),350,0,273,0,251,97
201511002,2017-11-20 12:26:39,vend with free credit,500,5,276,550,251,97
201511002,2017-11-20 12:30:47,vend with free credit,800,0,235,3850,251,97
201511002,2017-11-20 12:45:15,vend paid with cash,500,5,0,0,251,97
201511002,2017-11-20 12:46:43,vend paid with cash,600,6,0,0,251,97
201511002,2017-11-20 12:47:30,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-20 13:16:03,vend with free credit,500,5,491,1000,251,97
201511002,2017-11-20 13:29:12,vend with free credit,350,2,360,300,251,97
201511002,2017-11-20 13:32:55,recharge,500,0,360,800,251,97
201511002,2017-11-20 13:33:10,mixed vend (amount free credit),300,5,360,500,251,97
201511002,2017-11-20 13:33:10,mixed vend (amount credit),200,5,360,300,251,97
201511002,2017-11-21 03:31:25,recharge,1000,0,248,1000,251,97
201511002,2017-11-21 03:31:33,vend with credit,350,2,248,650,251,97
201511002,2017-11-21 03:32:13,vend with credit,350,2,248,300,251,97
201511002,2017-11-21 03:36:11,vend with free credit,800,0,302,1200,251,97
201511002,2017-11-21 03:54:32,vend with free credit,400,3,491,600,251,97
201511002,2017-11-21 04:05:10,vend with free credit,350,2,226,250,251,97
201511002,2017-11-21 04:36:32,recharge,600,0,360,900,251,97
201511002,2017-11-21 04:36:34,recharge,100,0,360,1000,251,97
201511002,2017-11-21 04:36:36,recharge,100,0,360,1100,251,97
201511002,2017-11-21 04:36:37,recharge,100,0,360,1200,251,97
201511002,2017-11-21 04:36:39,recharge,100,0,360,1300,251,97
201511002,2017-11-21 04:37:17,vend with credit,350,2,360,950,251,97
201511002,2017-11-21 04:45:39,vend with free credit,350,2,386,600,251,97
201511002,2017-11-21 05:04:57,vend with free credit,350,2,723,350,251,97
201511002,2017-11-21 05:13:20,vend with free credit,350,2,284,1600,251,97
201511002,2017-11-21 05:25:28,recharge,2000,0,390,2200,251,97
201511002,2017-11-21 05:25:47,vend with credit,500,5,390,1700,251,97
201511002,2017-11-21 05:26:20,vend with credit,600,6,390,1100,251,97
201511002,2017-11-21 05:29:27,vend with free credit,700,8,654,100,251,97
201511002,2017-11-21 05:29:44,recharge,50,0,654,150,251,97
201511002,2017-11-21 05:29:48,recharge,100,0,654,250,251,97
201511002,2017-11-21 05:29:51,recharge,100,0,654,350,251,97
201511002,2017-11-21 05:30:02,mixed vend (amount free credit),100,2,654,250,251,97
201511002,2017-11-21 05:30:02,mixed vend (amount credit),250,2,654,0,251,97
201511002,2017-11-21 05:35:02,recharge,1000,0,248,1300,251,97
201511002,2017-11-21 05:35:14,vend with credit,400,3,248,900,251,97
201511002,2017-11-21 05:56:17,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-21 06:23:05,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-21 07:11:15,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-21 09:22:36,vend with free credit,350,2,720,250,251,97
201511002,2017-11-21 09:44:37,vend with free credit,500,5,235,3350,251,97
201511002,2017-11-21 09:44:57,recharge,1000,0,185,1340,251,97
201511002,2017-11-21 09:45:06,vend with credit,800,0,185,540,251,97
201511002,2017-11-21 09:53:37,vend with free credit,600,6,359,1400,251,97
201511002,2017-11-21 10:04:07,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-21 10:21:07,vend with free credit,350,2,712,1450,251,97
201511002,2017-11-21 10:22:55,recharge,50,0,724,400,251,97
201511002,2017-11-21 10:23:23,mixed vend (amount free credit),350,3,724,50,251,97
201511002,2017-11-21 10:23:23,mixed vend (amount credit),50,3,724,0,251,97
201511002,2017-11-21 10:24:10,vend paid with cash,850,0,0,0,251,97
201511002,2017-11-21 10:55:38,vend paid with cash,800,0,0,0,251,97
201511002,2017-11-21 10:56:02,vend paid with cash,600,6,0,0,251,97
201511002,2017-11-21 11:01:26,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-21 11:04:00,vend paid with cash,400,3,0,0,251,97
201511002,2017-11-21 11:17:13,vend paid with cash,350,2,0,0,251,97
201511002,2017-11-21 11:19:28,vend paid with cash,700,8,0,0,251,97
201511002,2017-11-21 11:28:40,recharge,100,0,396,150,251,97
201511002,2017-11-21 11:28:42,recharge,100,0,396,250,251,97
